Attribute ID,Label Type,Street ID,OSM Street ID,Neighborhood 1me,Attribute Latitude,Attribute Longitude,Avg Image Capture Date,Avg Label Date,Severity,Agree Count,Disagree Count,Unsure Count,Cluster Size,User IDs
123572787,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.597603,-122.31876,2019-05-01T00:00Z,2021-04-29T12:03:39.796Z,2,4,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,1367aa4c-63e2-4870-a2db-2d95c978a961,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572788,SurfaceProblem,12107,15257627,"Yesler Terrace",47.599075,-122.31791,2019-06-01T00:00Z,2021-02-03T19:42:17.714Z,2,3,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572789,SurfaceProblem,21006,333370569,"Inter1tio1l District",47.599075,-122.3167,2019-06-01T00:00Z,2021-07-27T16:30:31.369Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572790,SurfaceProblem,2160,6371689,"Inter1tio1l District",47.596714,-122.31313,2019-06-01T00:00Z,2021-07-27T16:43:35.545Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572791,SurfaceProblem,2160,6371689,"Inter1tio1l District",47.596706,-122.3129,2019-06-01T00:00Z,2020-07-15T19:14:01.049Z,3,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572792,SurfaceProblem,2161,6371689,"Inter1tio1l District",47.59659,-122.31575,2019-06-01T00:00Z,2021-07-27T16:48:07.303Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572793,SurfaceProblem,2161,6371689,"Inter1tio1l District",47.596626,-122.31471,2019-06-01T00:00Z,2020-07-15T19:15:25.613Z,3,1,1,1,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572794,SurfaceProblem,19901,263712957,"Inter1tio1l District",47.597603,-122.31421,2019-06-01T00:00Z,2021-07-30T15:56:41.394Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572795,SurfaceProblem,2161,6371689,"Inter1tio1l District",47.59675,-122.31458,2019-06-01T00:00Z,2020-07-15T19:15:14.260Z,3,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572796,SurfaceProblem,24233,428247254,"Inter1tio1l District",47.59908,-122.31419,2018-12-31T00:00Z,2020-06-12T16:09:23.680500Z,2,2,1,0,2,"[56e355be-1e8b-4460-b105-066ba767495b,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572799,SurfaceProblem,24974,458133614,"Inter1tio1l District",47.598927,-122.31737,2019-05-01T00:00Z,2021-07-27T16:32:08.426Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572800,SurfaceProblem,25152,460425666,"Yesler Terrace",47.599064,-122.317795,2019-06-01T00:00Z,2021-08-25T22:11:15.015Z,2,3,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123572813,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.597607,-122.319275,2019-05-01T00:00Z,2021-07-31T16:58:43.429600Z,4,4,0,1,2,"[1367aa4c-63e2-4870-a2db-2d95c978a961,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572814,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.597572,-122.31798,2019-05-01T00:00Z,2021-08-06T18:27:19.228Z,2,1,0,1,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572815,SurfaceProblem,21923,369922295,"Inter1tio1l District",47.598263,-122.3204,2019-06-01T00:00Z,2021-07-28T23:18:19.651Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572816,SurfaceProblem,12052,13721473,"Inter1tio1l District",47.5967,-122.31736,2019-06-01T00:00Z,2021-07-27T16:05:20.051Z,1,0,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572817,SurfaceProblem,12052,13721473,"Inter1tio1l District",47.596626,-122.31736,2019-06-01T00:00Z,2021-07-27T16:05:30.170Z,1,1,1,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572818,SurfaceProblem,12052,13721473,"Inter1tio1l District",47.59701,-122.31736,2019-06-01T00:00Z,2021-07-27T16:04:59.084Z,1,0,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572819,SurfaceProblem,19900,263712956,"Inter1tio1l District",47.59762,-122.319786,2019-06-01T00:00Z,2021-07-28T23:02:54.980Z,3,0,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572820,SurfaceProblem,21006,333370569,"Inter1tio1l District",47.599102,-122.316216,2019-06-01T00:00Z,2021-07-27T16:30:15.852Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572821,SurfaceProblem,21001,333370566,"Inter1tio1l District",47.59907,-122.314285,2019-06-01T00:00Z,2021-07-27T16:27:46.607Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572822,SurfaceProblem,21001,333370566,"Inter1tio1l District",47.599113,-122.31467,2019-06-01T00:00Z,2021-07-27T16:28:58.322Z,1,3,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572823,SurfaceProblem,24242,428247263,"Inter1tio1l District",47.595932,-122.31616,2019-06-01T00:00Z,2021-07-27T16:48:46.042Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572824,SurfaceProblem,19901,263712957,"Inter1tio1l District",47.597427,-122.31333,2019-06-01T00:00Z,2021-07-30T15:57:06.847Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572880,SurfaceProblem,9338,6499326,"Inter1tio1l District",47.598064,-122.322296,2019-05-01T00:00Z,2021-07-28T23:16:08.774Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572883,SurfaceProblem,8010,6477644,"Inter1tio1l District",47.597416,-122.32233,2019-05-01T00:00Z,2021-07-28T23:15:25.165Z,1,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572886,SurfaceProblem,8010,6477644,"Inter1tio1l District",47.597584,-122.3223,2019-05-01T00:00Z,2021-07-28T23:15:18.856Z,1,1,1,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572887,SurfaceProblem,9336,6499326,"Inter1tio1l District",47.598557,-122.32239,2019-06-01T00:00Z,2021-07-28T23:08:43.436Z,1,2,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572889,SurfaceProblem,21923,369922295,"Inter1tio1l District",47.59845,-122.32232,2019-06-01T00:00Z,2021-07-28T23:16:48.336Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572890,SurfaceProblem,21923,369922295,"Inter1tio1l District",47.598312,-122.3223,2019-05-01T00:00Z,2021-07-28T23:16:35.606Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572908,Obstacle,12054,13722049,"Inter1tio1l District",47.596767,-122.322266,2019-05-01T00:00Z,2020-07-15T19:28:47.147Z,3,3,0,1,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572910,Obstacle,17394,166504277,"Inter1tio1l District",47.595905,-122.31994,2019-07-01T00:00Z,2021-01-23T21:21:36.287Z,4,4,0,0,1,"[8ba4641d-f661-4351-8f20-ff86057a8b16]"
123572914,Obstacle,26604,573622538,"Inter1tio1l District",47.596348,-122.32238,2018-09-01T00:00Z,2019-04-16T22:41:33.885Z,2,3,1,0,1,"[e9e3a214-c733-41a9-989e-51b0ae705626]"
123572920,Obstacle,12107,15257627,"Yesler Terrace",47.599117,-122.318924,2019-06-01T00:00Z,2020-07-02T16:37:39.010Z,2,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572921,Obstacle,19895,263712791,"Inter1tio1l District",47.598442,-122.316666,2019-06-01T00:00Z,2021-07-15T19:34:12.301Z,3,1,1,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572922,Obstacle,8015,6477649,"Inter1tio1l District",47.597603,-122.31736,2019-05-01T00:00Z,2021-08-16T20:53:15.565Z,2,2,1,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572923,Obstacle,24204,428246780,"Inter1tio1l District",47.598133,-122.31713,2019-05-01T00:00Z,2021-07-17T19:04:06.302Z,2,3,0,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572924,Obstacle,21924,369922295,"Inter1tio1l District",47.59844,-122.31878,2019-06-01T00:00Z,2021-07-28T23:01:11.506Z,5,1,1,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572925,Obstacle,3742,6402614,"Inter1tio1l District",47.59884,-122.319534,2019-06-01T00:00Z,2020-07-02T16:36:03.308Z,5,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572926,Obstacle,8015,6477649,"Inter1tio1l District",47.597427,-122.31742,2019-05-01T00:00Z,2021-08-16T20:52:44.649Z,1,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572927,Obstacle,8014,6477649,"Inter1tio1l District",47.597435,-122.317116,2019-05-01T00:00Z,2020-07-15T19:32:29.215Z,3,3,0,1,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572928,Obstacle,21924,369922295,"Inter1tio1l District",47.59843,-122.3179,2019-06-01T00:00Z,2021-07-28T23:00:33.028Z,5,4,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572929,Obstacle,24204,428246780,"Inter1tio1l District",47.598206,-122.317116,2019-06-01T00:00Z,2021-07-15T19:33:12.556Z,3,3,1,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572930,Obstacle,19895,263712791,"Inter1tio1l District",47.598255,-122.31427,2019-06-01T00:00Z,2021-01-20T05:52:05.749500Z,4,6,0,0,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572931,Obstacle,19895,263712791,"Inter1tio1l District",47.598167,-122.31384,2019-06-01T00:00Z,2021-07-15T19:38:45.959Z,5,1,1,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572932,Obstacle,19895,263712791,"Inter1tio1l District",47.598248,-122.314125,2019-06-01T00:00Z,2021-01-14T07:22:59.995500Z,4,6,0,0,2,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572934,Obstacle,8010,6477644,"Inter1tio1l District",47.5976,-122.322296,2019-05-01T00:00Z,2021-07-17T18:58:28.752Z,3,4,0,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572936,Obstacle,8010,6477644,"Inter1tio1l District",47.597416,-122.32228,2019-05-01T00:00Z,2021-07-17T18:58:10.030Z,4,1,1,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572970,Obstacle,8015,6477649,"Inter1tio1l District",47.597603,-122.31898,2019-05-01T00:00Z,2021-08-16T20:49:52.691Z,2,3,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572971,Obstacle,8015,6477649,"Inter1tio1l District",47.597397,-122.31949,2019-06-01T00:00Z,2021-07-27T16:00:00.231Z,3,4,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572972,Obstacle,3742,6402614,"Inter1tio1l District",47.599094,-122.31967,2019-06-01T00:00Z,2020-07-15T17:17:04.237Z,3,3,2,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572973,Obstacle,19900,263712956,"Inter1tio1l District",47.59761,-122.31979,2019-06-01T00:00Z,2021-07-28T23:03:02.569Z,1,4,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572974,Obstacle,21923,369922295,"Inter1tio1l District",47.598297,-122.3216,2019-06-01T00:00Z,2020-07-15T19:36:21.376Z,3,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572975,Obstacle,24233,428247254,"Inter1tio1l District",47.59905,-122.31413,2023-02-01T00:00Z,2024-08-01T20:25:53.673Z,4,0,0,0,1,"[24e0a596-2733-44c3-b7af-0cea29097309]"
123572976,Obstacle,19895,263712791,"Inter1tio1l District",47.598396,-122.31421,2019-06-01T00:00Z,2020-07-15T19:08:11.033Z,5,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572977,Obstacle,21444,347092912,"Inter1tio1l District",47.599155,-122.315155,2019-06-01T00:00Z,2020-12-23T22:37:54.730Z,5,1,0,0,1,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184]"
123572978,Obstacle,24214,428246928,"Inter1tio1l District",47.595943,-122.31805,2019-07-01T00:00Z,2021-08-16T20:57:17.720Z,3,3,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572979,Obstacle,24242,428247263,"Inter1tio1l District",47.595943,-122.31623,2019-07-01T00:00Z,2020-07-15T19:17:55.595Z,2,3,3,1,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572980,Obstacle,24206,428246781,"Inter1tio1l District",47.596584,-122.317375,2019-06-01T00:00Z,2021-08-16T20:54:59.117Z,2,1,1,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572981,Obstacle,24242,428247263,"Inter1tio1l District",47.595932,-122.31695,2019-07-01T00:00Z,2020-07-15T19:18:38.309Z,3,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572982,Obstacle,12052,13721473,"Inter1tio1l District",47.597088,-122.31713,2019-06-01T00:00Z,2021-08-16T20:54:28.541Z,2,1,1,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572983,Obstacle,2161,6371689,"Inter1tio1l District",47.59675,-122.3156,2019-06-01T00:00Z,2020-07-15T19:16:00.937Z,4,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572984,Obstacle,12052,13721473,"Inter1tio1l District",47.597107,-122.317375,2019-06-01T00:00Z,2021-08-16T20:54:21.259Z,2,1,1,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572985,Obstacle,2161,6371689,"Inter1tio1l District",47.59677,-122.315414,2019-06-01T00:00Z,2020-07-15T19:15:50.417Z,4,4,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572986,Obstacle,2161,6371689,"Inter1tio1l District",47.596626,-122.31472,2019-06-01T00:00Z,2020-07-15T19:15:23.646Z,1,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572987,Obstacle,2161,6371689,"Inter1tio1l District",47.59679,-122.31423,2019-06-01T00:00Z,2020-07-15T19:14:58.080Z,2,2,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572988,Obstacle,4471,6416768,"Inter1tio1l District",47.59648,-122.31264,2019-06-01T00:00Z,2020-07-15T19:13:44.014Z,2,3,3,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572989,Obstacle,4471,6416768,"Inter1tio1l District",47.595936,-122.31221,2019-06-01T00:00Z,2020-07-15T19:13:08.635Z,3,2,1,1,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572990,Obstacle,19901,263712957,"Inter1tio1l District",47.59769,-122.3141,2019-06-01T00:00Z,2020-07-15T19:33:37.770Z,5,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572991,Obstacle,12108,15257627,"Yesler Terrace",47.5991,-122.32089,2019-06-01T00:00Z,2020-07-15T17:19:14.343Z,4,2,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572992,Obstacle,12107,15257627,"Yesler Terrace",47.599182,-122.31923,2019-06-01T00:00Z,2020-07-02T16:36:59.509Z,5,3,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572993,Obstacle,12108,15257627,"Yesler Terrace",47.59911,-122.31981,2019-06-01T00:00Z,2020-07-15T17:17:28.665Z,3,3,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123573012,NoCurbRamp,14547,66820435,"Inter1tio1l District",47.59634,-122.315994,2019-06-01T00:00Z,2020-07-15T19:16:54.274Z,3,1,1,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123573013,NoCurbRamp,24206,428246781,"Inter1tio1l District",47.596584,-122.317154,2019-06-01T00:00Z,2020-06-20T10:35:35.736Z,3,1,0,1,1,"[ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123573014,NoCurbRamp,24237,428247256,"Atlantic",47.5966,-122.312195,2017-09-01T00:00Z,2024-10-17T18:09:55.935Z,1,1,0,0,1,"[497e70b2-19f6-4f12-8fff-4141a9033888]"
123573017,NoCurbRamp,8014,6477649,"Inter1tio1l District",47.59759,-122.317116,2019-06-01T00:00Z,2021-07-27T16:04:13.849Z,3,2,0,1,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123573018,NoCurbRamp,12052,13721473,"Inter1tio1l District",47.596592,-122.31735,2019-06-01T00:00Z,2020-06-20T10:35:46.492Z,3,3,1,0,1,"[ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123573019,NoCurbRamp,14547,66820435,"Inter1tio1l District",47.596348,-122.31584,2019-06-01T00:00Z,2020-07-15T19:16:48.868Z,3,1,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123573034,Crosswalk,24233,428247254,"Inter1tio1l District",47.59908,-122.314064,2023-02-01T00:00Z,2024-08-01T20:26:33.783Z,2,0,0,0,1,"[24e0a596-2733-44c3-b7af-0cea29097309]"
123573035,Crosswalk,24235,428247255,"Inter1tio1l District",47.598377,-122.313515,2023-02-01T00:00Z,2025-04-24T00:30:03.938500Z,1,1,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
123573036,Crosswalk,21001,333370566,"Inter1tio1l District",47.599182,-122.31437,2023-02-01T00:00Z,2024-08-01T20:24:29.413Z,2,0,0,0,1,"[24e0a596-2733-44c3-b7af-0cea29097309]"
123573038,Sig1l,19895,263712791,"Inter1tio1l District",47.598396,-122.3136,2023-02-01T00:00Z,2025-04-24T00:30:15.391Z,1,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
123573040,Sig1l,19895,263712791,"Inter1tio1l District",47.598297,-122.313545,2023-02-01T00:00Z,2025-04-24T00:30:18.591Z,1,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
123573041,Sig1l,25288,465797036,"North Beacon Hill",47.59591,-122.31178,2024-09-01T00:00Z,2025-05-10T22:53:49.910Z,1,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
123573042,Sig1l,9937,6510286,"Atlantic",47.597427,-122.312775,2023-02-01T00:00Z,2025-04-24T00:18:24.038Z,1,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
123575205,CurbRamp,20718,332223486,"Yesler Terrace",47.601063,-122.31703,2019-09-05T12:00Z,2021-04-24T20:02:22.657333Z,1,4,0,0,6,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,46bcaa7c-c94d-4dd5-9886-d21f86543f28,197eefd6-6ee2-4797-8596-a59ae40d288c,c74affdb-42a2-400d-a674-153cf7c54eb9,a5e38991-dc2f-44df-9968-d63a2916e413,12d3f3e7-1635-41ee-84e5-28f4130828d5]"
123575206,CurbRamp,20712,332223482,"Yesler Terrace",47.600838,-122.317116,2019-08-06T19:12Z,2021-08-30T10:54:40.121833Z,1,6,0,0,5,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,60dd2a70-16cc-4023-88eb-f95791ba08a5,4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,c74affdb-42a2-400d-a674-153cf7c54eb9,a5e38991-dc2f-44df-9968-d63a2916e413,12d3f3e7-1635-41ee-84e5-28f4130828d5]"
123575207,CurbRamp,20718,332223486,"Yesler Terrace",47.60088,-122.31713,2020-05-11T16:00Z,2021-09-19T04:16:35.150Z,1,3,0,0,3,"[197eefd6-6ee2-4797-8596-a59ae40d288c,46bcaa7c-c94d-4dd5-9886-d21f86543f28,60dd2a70-16cc-4023-88eb-f95791ba08a5,c74affdb-42a2-400d-a674-153cf7c54eb9]"
123575209,CurbRamp,7974,6476922,"Yesler Terrace",47.60172,-122.31689,2021-07-01T00:00Z,2025-05-09T01:13:31.576Z,1,0,0,0,1,"[c74affdb-42a2-400d-a674-153cf7c54eb9]"
123575212,CurbRamp,7974,6476922,"Yesler Terrace",47.601627,-122.316956,2019-07-09T06:00Z,2022-07-21T14:07:59.869333Z,2,6,0,0,4,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,c74affdb-42a2-400d-a674-153cf7c54eb9,db47ab06-5f24-4367-8faa-f9185725d0c3,197eefd6-6ee2-4797-8596-a59ae40d288c,66f6d727-bb32-49f0-8017-d55aa575310b]"
123575213,CurbRamp,20711,332223481,"Yesler Terrace",47.599304,-122.31732,2018-12-06T19:12Z,2020-05-10T11:09:09.874167Z,1,4,0,0,5,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,197eefd6-6ee2-4797-8596-a59ae40d288c,7c8d6857-9481-4bed-83f6-0b0b0377fb6f,435309a9-9476-4335-ade9-08bcdd4b922b,7dc864d8-9ce3-4770-9d53-067414a26952]"
123575214,CurbRamp,27220,622519661,"Yesler Terrace",47.59945,-122.31738,2019-06-01T00:00Z,2020-06-20T09:56:57.167Z,1,0,0,0,1,"[ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123575215,CurbRamp,17820,208021560,"Yesler Terrace",47.6,-122.31732,2019-05-01T00:00Z,2020-07-15T01:25:57.540Z,3,1,0,0,1,"[8b9c4528-e76a-4d19-997c-4e46704ca936]"
123575216,CurbRamp,25152,460425666,"Yesler Terrace",47.599277,-122.317375,2019-02-19T16:00Z,2020-11-17T15:56:58.240Z,1,5,0,0,3,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,435309a9-9476-4335-ade9-08bcdd4b922b,7dc864d8-9ce3-4770-9d53-067414a26952,197eefd6-6ee2-4797-8596-a59ae40d288c]"
123575217,CurbRamp,25152,460425666,"Yesler Terrace",47.59935,-122.317444,2019-06-01T00:00Z,2020-06-20T09:56:52.978Z,1,1,0,0,1,"[ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123575218,CurbRamp,7974,6476922,"Yesler Terrace",47.601627,-122.31698,2019-10-01T00:00Z,2021-08-16T21:23:32.389750Z,1,5,0,0,4,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,db47ab06-5f24-4367-8faa-f9185725d0c3,12d3f3e7-1635-41ee-84e5-28f4130828d5,66f6d727-bb32-49f0-8017-d55aa575310b]"
123575225,CurbRamp,17820,208021560,"Yesler Terrace",47.60009,-122.31738,2019-02-09T08:00Z,2020-06-29T02:24:10.635Z,1,2,0,0,3,"[7c8d6857-9481-4bed-83f6-0b0b0377fb6f,8b9c4528-e76a-4d19-997c-4e46704ca936,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575226,CurbRamp,17820,208021560,"Yesler Terrace",47.60012,-122.31732,2019-02-09T08:00Z,2020-06-29T02:24:14.616Z,1,2,0,0,3,"[7c8d6857-9481-4bed-83f6-0b0b0377fb6f,8b9c4528-e76a-4d19-997c-4e46704ca936,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575229,CurbRamp,27121,621283337,"Yesler Terrace",47.60159,-122.322395,2019-01-30T00:00Z,2020-06-20T10:26:28.589Z,1,3,0,0,3,"[35872a6c-d171-40d9-8e66-9242b835ea71,7c8d6857-9481-4bed-83f6-0b0b0377fb6f,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575230,CurbRamp,27121,621283337,"Yesler Terrace",47.601597,-122.32233,2019-01-30T00:00Z,2020-06-20T10:26:46.020333Z,1,2,0,0,3,"[35872a6c-d171-40d9-8e66-9242b835ea71,7c8d6857-9481-4bed-83f6-0b0b0377fb6f,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575284,CurbRamp,12107,15257627,"Yesler Terrace",47.59928,-122.319466,2019-06-01T00:00Z,2021-01-27T21:18:09.287Z,2,3,0,0,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575285,CurbRamp,3744,6402614,"Yesler Terrace",47.599323,-122.31955,2019-06-01T00:00Z,2021-03-30T03:27:48.166667Z,2,3,0,0,3,"[60dd2a70-16cc-4023-88eb-f95791ba08a5,435309a9-9476-4335-ade9-08bcdd4b922b,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575286,CurbRamp,12108,15257627,"Yesler Terrace",47.599274,-122.31978,2019-06-01T00:00Z,2021-08-12T08:54:27.543Z,1,2,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575287,CurbRamp,3744,6402614,"Yesler Terrace",47.59936,-122.31972,2019-06-01T00:00Z,2020-07-02T16:34:02.768Z,5,1,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575288,CurbRamp,3744,6402614,"Yesler Terrace",47.599304,-122.31973,2019-06-01T00:00Z,2021-01-21T12:44:08.648750Z,1,3,0,0,3,"[60dd2a70-16cc-4023-88eb-f95791ba08a5,435309a9-9476-4335-ade9-08bcdd4b922b,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575295,CurbRamp,7974,6476922,"Yesler Terrace",47.601643,-122.31761,2018-09-01T00:00Z,2019-04-19T17:25:33.382Z,1,2,0,0,1,"[66f6d727-bb32-49f0-8017-d55aa575310b]"
123575296,CurbRamp,3740,6402586,"Yesler Terrace",47.600998,-122.31939,2019-06-01T00:00Z,2021-02-03T08:42:56.455500Z,4,1,0,0,2,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575298,CurbRamp,24766,440890310,"Yesler Terrace",47.601635,-122.31901,2019-06-01T00:00Z,2020-07-15T17:05:48.352Z,1,0,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575304,CurbRamp,3740,6402586,"Yesler Terrace",47.6016,-122.31953,2019-06-01T00:00Z,2021-02-03T09:06:25.481500Z,1,4,0,0,2,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575305,CurbRamp,24766,440890310,"Yesler Terrace",47.60164,-122.31944,2019-05-16T12:00Z,2021-02-03T09:06:20.423Z,1,1,0,0,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123575306,CurbRamp,22789,425646004,"Yesler Terrace",47.60164,-122.31967,2019-05-16T12:00Z,2021-02-03T09:06:58.699Z,2,2,0,0,2,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123575307,CurbRamp,3740,6402586,"Yesler Terrace",47.601604,-122.319626,2019-05-16T12:00Z,2021-02-03T09:06:54.667500Z,2,1,0,0,2,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
