ImageID,Latitude,Longitude,PanoID,Date,Walkability Score,Image Name,Elevation
image_228,47.6191062,-122.3303256,tHKQDmelGpmG4dYThJWZZA,2019-05,0.85618613,image_228,44
image_229,47.6196229,-122.3378231,BLmxmxgLrxfAfXKB_mqZVg,2021-07,0.68963542,image_229,22
image_230,47.6128965,-122.326986,S73H6NwxvmtfljAhAq828A,2021-12,0.60495277,image_230,88
image_231,47.6167873,-122.3266819,u2Ss4h29v3TDi7oaOK8C3Q,2019-05,1.60830127,image_231,67
image_232,47.6050273,-122.3379575,CAoSLEFGMVFpcE5uaE51dk9wMGd0aWJYUlJlZEl5alhLZEp1LTA4WUFBR0wxNDFx,2017-05,0.6463396,image_232,12
image_233,47.6147955,-122.3330795,Qd4Kkua47l5XULYJdw4d6g,2021-07,0.39405518,image_233,59
image_234,47.6185565,-122.3426293,Ug6czjGIa-NNIKSi32K_rw,2021-12,1.27330481,image_234,34
image_235,47.6105856,-122.3354287,qMhI7hrHIvQ8t4xrHIWVbw,2021-07,1.94964492,image_235,69
image_236,47.608196,-122.3341839,CAoSLEFGMVFpcFA2elhWWm5xYWF4SUZzcDJjNnBRZ0xlYkl3RlFGWnk2alBKd3l5,2019-05,2.86021625,image_236,66
image_237,47.6091144,-122.3395043,QSXt0szrfKqY2UFUA-uZpw,2019-06,-0.14682382,image_237,34
image_238,47.617226,-122.3339753,-c9cwBH8pXq-VPG6_oDulA,2021-12,2.76374703,image_238,45
image_239,47.6061818,-122.3298658,xSTLYX_9CwZnfnW5jeX2MQ,2023-06,2.17701777,image_239,59
image_240,47.6019359,-122.3182293,6t2MstEgBIIPS_EMQUO9mA,2023-05,1.51101116,image_240,77
image_241,47.5993438,-122.3356786,dL1uxXexOyi3ZclA2zI2sQ,2023-02,2.270087,image_241,4
image_242,47.6208206,-122.3439354,z0j-1bgM07FNC5_AaPWajw,2021-08,1.88230902,image_242,36
image_243,47.6140907,-122.328032,6PRXO8vlOC63AXtEKWtuOQ,2019-06,1.19187549,image_243,78
image_244,47.6039361,-122.3292672,vrc6JTizsXHrIEoQFOLl1A,2021-12,2.66572486,image_244,51
image_245,47.6176726,-122.3261543,QKw16BNLAZ6Nb3izW8_Z6g,2021-12,1.35619386,image_245,73
image_246,47.6195976,-122.333,jJdtp61yoQvBsesc45mHAg,2021-11,1.72065933,image_246,38
image_247,47.6085596,-122.3404576,CAoSLEFGMVFpcE1STThkQW9aZngzMUdSY0M0WkZpYnE1dEF3U0dqZ296VHhoVFBN,2020-07,2.69089896,image_247,29
image_248,47.6151267,-122.3206799,VUGdPOXfvfAl-Msq4xjqdQ,2022-08,0.56697486,image_248,95
image_249,47.5996946,-122.3268008,1ZdZe8GUtBg85PFqOxHyoQ,2010-06,2.26417065,image_249,17
image_250,47.6013608,-122.3212704,v4znL5sFpBZi46XmV50t7A,2022-08,2.0748991,image_250,68
image_251,47.6154846,-122.3458999,R9HXGANRiKdvU0-rAbCFdA,2021-07,0.53974487,image_251,39
image_252,47.6081801,-122.338493,EQ1duD6vkPywnvspApyhAQ,2021-12,-0.01215352,image_252,41
image_253,47.598169,-122.3331512,QS9j49zKJ8rcoTreNHEZfA,2021-07,1.27208458,image_253,13
image_254,47.6141886,-122.318269,CAoSLEFGMVFpcE85TjkycERKNHV0UHRLWmU1RERacjRCUGd6X2FmeUlrajBqaVdS,2017-06,0.71442715,image_254,98
image_255,47.6153128,-122.3310758,cZDX9lfbtCJ9HnXFeLCoQA,2021-12,0.02514829,image_255,45
image_256,47.6051311,-122.3211594,CcPQ669BJOrW1JUR5RANXQ,2011-07,2.20220837,image_256,105
image_257,47.6208,-122.3439182,HnfCzJjgeY1BN-td8famvg,2021-08,1.27763762,image_257,36
image_258,47.6219657,-122.3177813,CwnwjeqDXnnn_plDcerSsQ,2019-05,1.41650885,image_258,106
image_259,47.608904,-122.3332311,GdIkvsU1egLUhEv6HXi3qQ,2021-12,0.4788924,image_259,76
image_260,47.6081165,-122.3417758,oZg4OokXSPSEjrO5opBAbw,2022-09,2.16315542,image_260,7
image_261,47.6149161,-122.3533168,V3n_p_N808T7maq7_gGdwQ,2019-05,2.46213924,image_261,9
image_262,47.6020749,-122.3195668,OMEMF0_IKDBrfYJ3YIAYUg,2021-07,2.04311062,image_262,80
image_263,47.6219517,-122.33574,Xz8nMyvLFzLxES6foVlh_w,2021-07,1.15353474,image_263,24
image_264,47.6055814,-122.3363041,5m1z_80XEvhtdUG8GKClTg,2021-12,2.09867356,image_264,25
image_265,47.6221399,-122.3451415,eZyYjy0Z0S10MjmzNMUmGQ,2021-07,2.5705818,image_265,29
image_266,47.6196125,-122.3344769,3i0N286HXj-NOhVvYU5dwQ,2021-11,1.04570675,image_266,42
image_267,47.6222912,-122.3409646,oEVso__ICJ4t11rRKFnaZQ,2021-07,1.13121746,image_267,23
image_268,47.6112317,-122.326254,JFuw34m9zXJ-xTyAwAp7og,2021-07,2.57988404,image_268,103
image_269,47.6155889,-122.3472771,lHLt2ay6sEUsHM7Fr5_OAQ,2019-05,-0.06522212,image_269,42
image_270,47.6116358,-122.3241626,VLQUbJ2HEwzylOZ2CMiK0Q,2021-07,0.0302088,image_270,106
image_271,47.6219469,-122.3235058,F5dGg_bqhV67M-rDOZQKug,2021-07,1.92281164,image_271,94
image_272,47.618688,-122.3194269,olWAYrCw9Iu8FDwskKnpNA,2017-09,1.23930043,image_272,102
image_273,47.6188531,-122.3203082,a-JhPkyHickx9dPTqtDuuw,2022-11,2.13180516,image_273,102
image_274,47.6151447,-122.3533005,1FYKpXHDeCml7UuocG3zWA,2021-12,1.230628,image_274,9
image_275,47.6036569,-122.3247809,FWGnvnDuDriQVyT03zhACg,2021-07,1.67724604,image_275,92
image_276,47.6035849,-122.3193351,hTcvuzYMWDhLvSnKbPJw7A,2019-05,2.37298056,image_276,95
image_277,47.6037045,-122.3386845,CAoSK0FGMVFpcE1MZjZxTjZPTVlvcUc4WV82bmNzS2t6aFZ1TUd6NktDbU13ZzQ.,2018-07,-0.82863009,image_277,0
image_278,47.6107703,-122.3264459,yCv5uKjUraDpoSq_gc58OQ,2022-10,2.24018621,image_278,103
image_279,47.6186502,-122.3426092,Ug6czjGIa-NNIKSi32K_rw,2021-12,1.52918888,image_279,34
image_280,47.6026822,-122.3188403,iSmfzyH1zkgHyMBp-9qW7Q,2023-05,1.59783999,image_280,85
image_281,47.6185164,-122.3309103,QXG-owclO45jEdmSJhyG8Q,2022-11,1.08049381,image_281,43
image_282,47.6183948,-122.3267476,2cZUtOspfkuKxVz9Cy2XUA,2021-07,1.17184379,image_282,66
image_283,47.6092865,-122.3448046,qQMQQT0LcUtiQok0ZBgUVg,2021-07,2.68131168,image_283,9
image_284,47.6187279,-122.3181853,3DDApbPLKBv4ll4Sw59_lA,2021-07,1.80513412,image_284,101
image_285,47.6175272,-122.3181942,8gQD5X5uYhYv7gpIUmrqUw,2022-10,0.19382339,image_285,98
image_286,47.6219222,-122.3207731,-788TAibJmBVVCOU7dhJ8w,2018-05,0.9292022,image_286,106
image_287,47.6021534,-122.319532,tFYwj2VPE8mjpMSyxh_KEw,2021-07,2.07422977,image_287,80
image_288,47.5991857,-122.323643,OMoiDEO9A4zLY0VHvwtoOQ,2021-12,2.38251616,image_288,32
image_289,47.6202122,-122.336742,7_e3ehCdAGhWhSXIKq1l_g,2019-05,2.53181328,image_289,23
image_290,47.6105238,-122.3324213,Qej8CTQauPg-qVPFAJFFeQ,2021-12,0.98759014,image_290,69
image_291,47.6108626,-122.328811,MO-jk9eNYZEjETmCQvrqZQ,2021-04,3.36156109,image_291,91
image_292,47.6107915,-122.3219758,CCNdc5qNmQALbZRCVdxvpQ,2021-12,1.8169114,image_292,114
image_293,47.6189294,-122.3566036,K01XyboJRuUctCMMRHqzPw,2021-12,1.74265125,image_293,15
image_294,47.6181647,-122.346482,0Mt_yUA0-bSWzg27UbeT_g,2021-07,2.1112622,image_294,44
image_295,47.6156893,-122.3526046,XdbJT5ezgRBohns8RATNvw,2021-07,1.51543346,image_295,9
image_296,47.6062919,-122.3207935,ydQ5EtwORL_rEStdeo10xw,2023-05,2.33447208,image_296,106
image_297,47.6132538,-122.3294609,3wQSiRlutOhcY0Hw72WAig,2021-12,0.98119889,image_297,74
image_298,47.6071614,-122.332532,CAoSLEFGMVFpcE1RWFZFR3VyNzhtZERoS3ZpSnNfdzVWc2FEWGZsWDByZ2JheURn,2023-07,2.83236898,image_298,73
image_299,47.6211767,-122.3515163,KuO1r9XvMshbbL-p2RyD2w,2022-09,1.77774389,image_299,48
image_300,47.6220439,-122.3200302,ID0QQCf9mg7B_42qShokiA,2018-05,1.3568972,image_300,106
image_301,47.6035911,-122.3200594,UlRUlnWXm-JAesxajaCm9A,2007-11,1.4289758,image_301,97
image_302,47.6064379,-122.3391596,Bg8Hof8zpAIZMomT7ZsDpQ,2017-09,1.99252525,image_302,21
image_303,47.6051396,-122.3195102,r2uwjlhy4AUblHnSuAeq7w,2019-05,1.51600901,image_303,104
image_304,47.6029128,-122.3360419,PWUcKigEy_Rax3qWEM9kqQ,2023-02,0.42345304,image_304,8
image_305,47.6199211,-122.348798,CAoSLEFGMVFpcE5DODNydG9QSGZQcDQtX2poRXc1cDBGYTRrU19sS1pLUlQwNVZX,2017-02,2.85212646,image_305,45
image_306,47.6184454,-122.3350377,rAynTea8R-6F5b1wzOPcDg,2021-07,-0.05626618,image_306,39
image_307,47.6067259,-122.3405272,CAoSLEFGMVFpcE41ZXROa0ZfcEZ5RUVzVDF5NmZkb3FaSGRGMnlRbjM0dHl0blJH,2017-06,1.6759608,image_307,10
image_308,47.6096853,-122.3317438,zQJANg2IcwglqwcyAFTjMA,2021-12,1.79438259,image_308,92
image_309,47.6144228,-122.3206512,RHZ1CQ83jYigVsrZm-0O6Q,2022-11,0.40417324,image_309,91
image_310,47.6192581,-122.3248702,-4BqS9QYfFoz6BpD-Tr4tw,2022-11,1.46882991,image_310,85
image_311,47.6185637,-122.337302,6E2MnVKAPEiDvuhEchsbpg,2021-08,1.05235075,image_311,29
image_312,47.6207808,-122.3305348,RwQzLqVLB37OkWwdTH_P0A,2021-07,3.15791811,image_312,40
image_313,47.6232309,-122.3187243,iWJMqweirel1tDT_HBvutw,2019-05,2.41137724,image_313,104
image_314,47.5992096,-122.3310479,D919Y_Kv7klKHiaIqHC3NQ,2021-12,0.94894681,image_314,15
image_315,47.6196229,-122.3578274,eAPfdZv2yTLmFMwlxpVvLw,2019-05,1.80864747,image_315,11
image_316,47.6171765,-122.3487232,CAoSLEFGMVFpcE02Wkoxb1JPY19kXy1QX19WN0JYUVl3bmdSZS1iMnB0THM1ZmJV,2018-05,1.64950386,image_316,36
image_317,47.6137153,-122.3346985,QpX_RinOYy3c7dQw-KxgyQ,2021-12,3.1093217,image_317,63
image_318,47.6111484,-122.3206111,a2g7ZJrIQlciqyjx4rk8Yg,2021-11,1.67228369,image_318,103
image_319,47.6062945,-122.3347839,gwKvWYDCMg-bYzZSuVtySw,2021-12,1.70042486,image_319,54
image_320,47.6209819,-122.3474377,XjrHLOVnQ8ja52ZXumymcQ,2021-07,3.4017229,image_320,40
image_321,47.6221303,-122.3371481,2qi7oYkxnVxl5mVU4kXNXQ,2021-12,2.19603802,image_321,17
image_322,47.608436,-122.3243244,tDjuhpb-QCDX2iWfOX1oCg,2022-11,1.9398722,image_322,114
image_323,47.622045,-122.3207453,hXyRlM_vX6VH2Qgw-VW0pg,2018-05,0.68201837,image_323,106
image_324,47.6009573,-122.3348167,EnxTepig_pY0_3XKnwkalQ,2019-08,-0.12280059,image_324,20
image_325,47.6061409,-122.3282201,9VYVLK9DY42aFV-Q_OlIZA,2021-07,0.92177931,image_325,73
image_326,47.6176326,-122.3218067,Ie33JPBePwQiG2RPW8u8_w,2022-11,1.43985204,image_326,99
image_327,47.6142618,-122.3335578,XLU7Ama2diGw1P959z3NgQ,2021-12,-0.68734379,image_327,60
image_328,47.6208662,-122.3475926,rTumv_jrnZQWfqUsWLUzFA,2021-07,1.73578253,image_328,46
image_329,47.6130149,-122.3180188,NkF8-gm_q8SMzMuGPDUAVg,2022-10,2.62100947,image_329,91
image_330,47.6219618,-122.3464053,OtlPcQcFrNc28YJ45WaOFg,2021-12,1.95129794,image_330,29
image_331,47.6199595,-122.3229515,jUqLDI8Yy4nyJ97GEb5Opg,2021-07,1.23268574,image_331,98
image_332,47.6171943,-122.3404291,CAoSLEFGMVFpcE9VU2Y5MjM4MDNFclh6WnVfSC1ibVl2azczZ0NxVS1nbFNZUjg2,2019-06,0.34185575,image_332,38
image_333,47.6166576,-122.3424438,QpZkLd44zfBZGvRpRMdAJQ,2021-07,2.48319811,image_333,41
image_334,47.6017253,-122.3309178,TFYdbhWTiC4sKUImlhTXsw,2021-07,2.57311579,image_334,45
image_335,47.6008249,-122.3194913,bhkLRCBDZfEeae5mv7IBiQ,2019-05,2.6221368,image_335,59
image_336,47.6140448,-122.318027,cuuKnlOK5qXxnHpW-BJQ7Q,2022-10,2.51744527,image_336,94
image_337,47.6046202,-122.3300691,YhHBGoi1iPdosww6Dl6VaQ,2021-12,1.26379461,image_337,40
image_338,47.611794,-122.3418905,7N0jjZN9tKJyi8TOyZv_wA,2021-07,1.36800319,image_338,56
image_339,47.6189128,-122.3495428,X4EFPZADF0wCCSPHB5Dt7Q,2019-05,1.38812744,image_339,39
image_340,47.6022551,-122.3324665,XbLAyPZSmImJzf25zwGzHQ,2021-12,2.03813052,image_340,24
image_341,47.6032059,-122.337781,CAoSLEFGMVFpcE5nMmJhM3RzSmc4eDAxdDQtb2RyU2h1UWR3MnNUM3FsX2dwQU9j,2019-01,2.93834485,image_341,7
image_342,47.6210915,-122.3264865,RQ4TbnWbbSY7wb9Y36lOaQ,2021-07,1.1765184,image_342,78
image_343,47.6198628,-122.3496638,X_lG3j31Q4QJi7v0spxBmw,2022-09,3.51551199,image_343,44
image_344,47.6032897,-122.3252401,9qcaZvuceyDgTNpY3HB0vg,2023-02,1.34623286,image_344,62
image_345,47.6161309,-122.3430806,OEx1fwWikCoDLcK4f34f6Q,2021-12,2.46267583,image_345,38
image_346,47.6129904,-122.322234,6rUR8cR03Bsv_DaU0CWpaw,2021-11,2.46782567,image_346,103
image_347,47.6209368,-122.3477654,2da0AT334r353Iam-m3NCw,2021-07,2.54234032,image_347,46
image_348,47.6170034,-122.3238608,SKN05LEf-4m0CAi9yUlIWQ,2019-05,1.26069637,image_348,87
image_349,47.6175574,-122.3399542,AtcB5txEFfATxATq0pR7yw,2021-07,3.14647127,image_349,32
image_350,47.6053326,-122.332109,MKBb9mly9ZCmPGct2DcT1g,2021-12,2.40402319,image_350,56
image_351,47.6231609,-122.3398967,5r781mxyzQD0kHgkchsOZA,2021-08,1.20301927,image_351,18
image_352,47.6220105,-122.3344027,w9OOoPgeNhT9vd1xpW-v0A,2021-07,1.7859049,image_352,29
image_353,47.6212459,-122.3521501,CAoSLEFGMVFpcE5xTm45TUNCa1d4M1EtTTdzTnlHc0s5bHZad3prSFQ3YUx5QVFf,2018-05,2.96077579,image_353,47
image_354,47.6151801,-122.3233067,Y7TbUwj3AeyqgVRvLG3KwQ,2021-07,1.18624822,image_354,88
image_355,47.6185765,-122.3554531,Wj20Omw-eUBwQP0t95nx0w,2021-07,1.52929069,image_355,20
image_356,47.6114024,-122.3235594,kNuZKvZNl6kWnW80nfK-xw,2019-05,1.70492687,image_356,106
image_357,47.6179834,-122.3406564,x0aWvtbrsP8vXIfW1J_tqQ,2021-07,1.42314127,image_357,34
image_358,47.6196851,-122.3291255,52HKT9TuVUVuR3vPYH_HtQ,2021-08,1.94305442,image_358,47
image_359,47.601841,-122.3205728,zCw7IZZJePNPj-EKQxP4ng,2019-05,1.87903963,image_359,77
image_360,47.6220609,-122.3443411,WXSmvrFfR5-qrT3BtkppwQ,2021-07,2.98090738,image_360,30
image_361,47.6122339,-122.3265409,yqJG6Yk3sTKsf68mbM19Tg,2019-05,2.2590227,image_361,103
image_362,47.6119771,-122.3322146,CAoSLEFGMVFpcE45VWRDWE04cm9jMHNmMFE4dnZGMFBXcXFBS1pKci1oY2V1bHhR,2017-06,1.73355082,image_362,72
image_363,47.6029989,-122.3308731,7g0VFvXt5thziubE1Ud3dw,2021-12,1.48357264,image_363,37
image_364,47.6183372,-122.3551721,DhW_F0DPaG6okSkosCPRMA,2021-07,0.78350626,image_364,20
image_365,47.6076086,-122.3413934,FYCUt0j9fis6W8he4atoFg,2021-07,1.18739295,image_365,11
image_366,47.6097551,-122.3303429,TRF9EsVLfk3KTvI3Ww_JQw,2019-05,2.17431614,image_366,68
image_367,47.6231872,-122.3220754,cdlt2KFxLGnyODHC9Xd6qQ,2021-12,2.35071925,image_367,103
image_368,47.611053,-122.3403471,GVT-Ty9okWRCVs0ODZbQ5Q,2021-07,1.58063911,image_368,56
image_369,47.6155654,-122.3399282,CAoSLEFGMVFpcE0zVjNCLWJpXzFIS2pPN0RyM0V5dEtZYkNSa1dqZ0tKUTVLTHQ0,2017-10,0.66702593,image_369,39
image_370,47.610492,-122.324565,khIaeheU7Em41to2p0LpLw,2021-11,1.41233551,image_370,107
image_371,47.6091201,-122.3303316,pKXBeI_z8MlJl7XzMdfVAg,2021-12,1.31608612,image_371,65
image_372,47.6196646,-122.325402,CAoSLEFGMVFpcFBxREFvNHVkUGktLWpoX2lOTGVubFk5aG5CRUhuWTd5eHdXMHJ1,2016-07,2.89950495,image_372,82
image_373,47.6226501,-122.3219477,C1K1_UbWuGVy2Ghmru_IJQ,2021-07,2.29384662,image_373,103
image_374,47.6098824,-122.3417216,ZImDOOcxTDHUDNzsoUejZQ,2022-09,-0.70554468,image_374,24
image_375,47.6171423,-122.3487221,CAoSLEFGMVFpcE5tVTZ1OGxNeEstTHQ0bkp1UzVTci1EemNkbGh3Y0dWTEM4SFBG,2013-10,0.48523706,image_375,36
image_376,47.6196178,-122.3383509,G1G1WJ3BZfX0UeSzGAe1mg,2021-08,2.59728069,image_376,21
image_377,47.6217187,-122.3336495,B-GMhByzSAPxqn2ebZ-Bzg,2021-07,1.62029701,image_377,29
image_378,47.59962,-122.3302662,Iw7LSA_apSUFyAZOnfzdSg,2021-07,1.49248287,image_378,13
image_379,47.6232929,-122.3391011,-RUP0B4QQt29uHgwEBUH5w,2019-05,1.81383062,image_379,17
image_380,47.6049051,-122.3381148,6jnTLoWUBFZQ8UnO6tkr8g,2023-02,-0.15823515,image_380,20
image_381,47.6029562,-122.3378612,CAoSLEFGMVFpcE5pX0FseUxhekhsYmlFMWxBbWpVTjBaMVRkMDNfMEJRUUk3cXlo,2017-02,1.82793104,image_381,7
image_382,47.6107057,-122.3485176,jf0tl8V2TNc6f751L05Mrw,2022-09,1.58882989,image_382,2
image_383,47.604987,-122.3373615,ck0Riwm5K2QFLK7I8WHRzg,2021-07,1.49689982,image_383,27
image_384,47.6147175,-122.350535,IilalK6rf6WDYiYTEo6Aag,2021-07,1.6752604,image_384,18
image_385,47.60758,-122.322081,TBmpBh-JXCf6Yhths4_z2A,2021-07,1.7718016,image_385,112
image_386,47.6130882,-122.3361418,CAoSLEFGMVFpcE5DcmdJZklYY04tVk9FWm9RRy1IaVNJSkdEdTBNcEhodUhBXzhM,2017-04,0.18066615,image_386,77
image_387,47.6080706,-122.3378086,z_9vWz-1LKkobiXL8tOczA,2021-07,1.0856048,image_387,42
image_388,47.6153127,-122.3380638,w9ByzudvaFOokV4kEzYBZg,2021-07,2.43112257,image_388,38
image_389,47.6159587,-122.3298082,U7u82sZf0mwcZehAAw0UzA,2021-07,2.61782831,image_389,57
image_390,47.6149771,-122.333128,YCY0TLwL9GQUd1zjSlegXw,2021-08,1.26318012,image_390,59
image_391,47.608649,-122.3302874,v30P_MKPmdeTr5VMBLHjpA,2021-07,-0.73588318,image_391,65
image_392,47.6081412,-122.3208711,C0ttGVqiENbc6dgFzGXrtg,2021-07,3.58486931,image_392,114
image_393,47.613122,-122.3361069,CAoSLEFGMVFpcE5WQnRERVZ1YlNvODN2VFVDcGFjN0xjRThTbXE4NElydzFmSllo,2017-04,2.23630556,image_393,77
image_394,47.5987011,-122.3298263,CAoSLEFGMVFpcE50OHF2aDdCd1Q5T3FwS1MydDRXdzg4QVB2WnE3WF9uWTZoUDVa,2016-11,2.35102213,image_394,11
image_395,47.6144602,-122.3405283,Mn8RXFfwiBlOKMBUGHrgFg,2021-12,1.26975406,image_395,48
image_396,47.6029742,-122.3343185,k9f8YBT55YqYtaEbS2rEVQ,2021-12,2.52534359,image_396,18
image_397,47.6048192,-122.3217987,XnU7JvJNoSSL74E88BGBtA,2019-05,1.85420088,image_397,108
image_398,47.6135929,-122.3351911,zbY7vMU33OKfG4An8y-CGg,2021-12,1.71156456,image_398,66
image_399,47.6027696,-122.3269381,2wjjwbGRGT789BN9CXrxQw,2021-08,2.8991025,image_399,48
image_400,47.6017947,-122.331912,CAoSLEFGMVFpcE50c3BlVFJaeVo4TW5jdWFLVS1VNm1fdUdlUHRpby1wa0FZNVhL,2021-06,1.69581576,image_400,24
image_401,47.6186668,-122.348151,_YKjXXCs1JPOSoC5clKF9Q,2021-12,2.62446267,image_401,44
image_402,47.6166655,-122.3444362,pPzoucxt8Hx9Y32Vvpu5CQ,2021-07,2.59773878,image_402,39
image_403,47.6239746,-122.3349527,CAoSLEFGMVFpcFBVcWpJS2YydnNvazZ1ZjhzNkZQQ2RYUWpzUVBaajg4TzZmVnB3,2022-10,2.15066196,image_403,17
image_404,47.6210291,-122.3231125,gZqfkXu3NH57jmR5i82QQA,2021-07,3.2727607,image_404,99
image_405,47.5966016,-122.3263857,5POwBdC_q3NrUx3ARDWJqA,2021-07,0.70140313,image_405,12
image_406,47.6220976,-122.3396579,NgHCyaE2mZcB1X0MkKHUkA,2021-07,2.4427355,image_406,18
image_407,47.6074093,-122.3323413,zOGT6GXc0eAGmAnTGQbXvQ,2021-12,1.44330226,image_407,59
image_408,47.6057129,-122.338522,3pVtymPaJc9ArP1RGGRHmA,2021-07,2.58466812,image_408,9
image_409,47.6188598,-122.3300742,xbi-5ntRO-8JZcS8o2A6ow,2021-07,0.81617972,image_409,44
image_410,47.6116922,-122.3204722,J0Yd2HvMqu4AAAQXMDKlzw,2014-07,1.49563244,image_410,101
image_411,47.5986626,-122.3304714,T7uBHE7bx1aX6f4JR3VINA,2016-10,1.83465371,image_411,13
image_412,47.6126539,-122.3374401,7Ou-g8q8vmlfRUb1F1phmg,2014-05,1.26745199,image_412,62
image_413,47.6125147,-122.3432026,F7gqLWaahslHfzocNYDeOQ,2021-07,1.36735317,image_413,51
image_414,47.6024394,-122.3273598,YEimdUEQliq0DKxltiqsaA,2021-07,2.15097437,image_414,37
image_415,47.6018092,-122.3322969,s8n4646GEkmuleNS_gYTfg,2021-12,2.4271351,image_415,24
image_416,47.6125156,-122.3409227,XS4jTBOVnXe_YBjr7M8OWQ,2021-12,2.01614657,image_416,50
image_417,47.6153572,-122.3477564,MPkIPspJu2etmEqVwuT0Ag,2021-07,2.23013504,image_417,48
image_418,47.6000542,-122.330282,_kRfg9fkmX14GjQb4UxqKA,2021-07,0.96861066,image_418,10
image_419,47.6170048,-122.3272767,uxNPcCLq5_fMpCVc59192g,2021-07,1.68214992,image_419,67
image_420,47.6008117,-122.3322406,AUaMQzoy5D_4e11xZVQb_g,2019-06,1.39506646,image_420,17
image_421,47.6001041,-122.3317788,CAoSLEFGMVFpcE5Ya0tZWEJkaGFMRXJKbXgtT0xrS1ZJUi1xOGtEQVFuWE11Mzh2,2016-01,3.09692953,image_421,17
image_422,47.6162495,-122.3515448,TqIbanxZrSuexEEkcCq5Sw,2021-07,0.94568484,image_422,27
image_423,47.6075131,-122.3419022,AayVh6MBbNNfnVYBsSWx5g,2021-07,2.28575432,image_423,7
image_424,47.6212461,-122.352359,CAoSLEFGMVFpcE84T2xUVTE1SlFyWXJFMG9WNlBMaTJsWjBObktBcXBiRWhmd2tR,2018-05,3.81857617,image_424,47
image_425,47.5988489,-122.3221427,FyH83xigfU--AAIA_-n8Zg,2023-08,0.01035246,image_425,34
image_426,47.618843,-122.3526284,CKm-ANLas3c1D1bg-GZFRw,2021-12,2.27436193,image_426,30
image_427,47.6031225,-122.3246821,U6FP--WF_heTz8-0-0YAUA,2019-05,2.46300121,image_427,75
image_428,47.6198021,-122.3426051,LOrtKJm6NIH5836FdRkYlQ,2021-12,1.4598945,image_428,33
image_429,47.6102731,-122.339636,pPev3O2IpYYAEsntu7_9sQ,2021-07,2.31869848,image_429,50
image_430,47.6001217,-122.3291348,3-yr_KdnO8Xb2dxY0QlB2A,2021-07,2.49312991,image_430,13
image_431,47.6219747,-122.34171,EfhL4IEYLPAh_8UCizkADw,2021-12,1.57343665,image_431,26
image_432,47.6035332,-122.3197167,pLKMYgSBiHsubTL9pxJPKw,2023-05,1.80102177,image_432,95
image_433,47.612936,-122.323399,G5UfPnA1e6G8YPD0sxVNmA,2014-05,1.50059976,image_433,107
image_434,47.6242009,-122.3323415,P_tEyg9FUr0EAz03tuXrOg,2021-07,1.73859794,image_434,23
image_435,47.6219962,-122.3438761,flQuVUoxzmqnFoCKtsZmWw,2021-07,3.01232516,image_435,28
image_436,47.6153737,-122.3441191,gcSF5ebpAn3ypGsWWM-wrg,2021-07,2.19832212,image_436,46
image_437,47.6000187,-122.319542,mykwM_ssOIa-AgHJoeYmHA,2022-08,2.2301352,image_437,59
image_438,47.6208879,-122.3272279,QL72Suo8891WJQR2ClL-Pg,2019-05,0.95582114,image_438,70
image_439,47.6106376,-122.3408906,JKsdJoYg8YsIn4Z2O9fSrw,2021-12,1.27818842,image_439,43
image_440,47.6209625,-122.3234151,yretiSDQ-_5o1FhU9YV0DA,2021-07,2.6857601,image_440,95
image_441,47.6078595,-122.328394,cAVL-MY4YRhUUdOCM6BHFA,2021-12,2.76368051,image_441,79
image_442,47.6016798,-122.3387926,CAoSLEFGMVFpcFA0QXFRMHgxT21idFpoLWJlZzNrejhFclplT05uSDQ1QV9LX3lw,2022-09,2.17123818,image_442,-32768
image_443,47.6037185,-122.3336524,gKS3SUd6pxHbU09fJe6ByQ,2021-12,-0.19996396,image_443,31
image_444,47.6034155,-122.3249028,pY0kvd1nvw5dqusYJAn_0g,2021-07,4.10665597,image_444,92
image_445,47.6209014,-122.3235674,q4hZwv5RTnvHioy1NBlJqQ,2021-11,2.45302107,image_445,95
image_446,47.6229594,-122.3529122,E7LeH5CGdpFJeQ1Ky6Nxag,2012-10,1.97767915,image_446,43
image_447,47.6052058,-122.318114,JmkQVGQQo80wNhclUF9WwQ,2019-05,1.18522225,image_447,88
image_448,47.6209092,-122.3448481,YgU59JL6b8y5ekZ2e1niqA,2019-06,0.81089236,image_448,34
image_449,47.6108511,-122.3496026,CAoSLEFGMVFpcFB6Z01GdE1TbHhPalhqZV94b3NhR1UxbjhDS18zTm4wTHRYak9q,2019-09,2.91266493,image_449,0
image_450,47.6171512,-122.3392604,CAoSLEFGMVFpcE9PUE5EY3k1VWdGUVMycjZvWlBJTXNmM2xReVlPMF9WMVA3VVNF,2017-04,0.30358657,image_450,32
image_451,47.6172734,-122.3489049,z3fXYSC_W5pEucnEYNLuXw,2021-12,1.23564851,image_451,36
image_452,47.6130343,-122.3233871,uln9rrJ7vplZqwDIKIdxpw,2021-07,2.97808333,image_452,107
image_453,47.6225237,-122.3357579,gheW9AL4vEm3EaL0XzjopA,2022-08,1.77280716,image_453,21
image_454,47.6219768,-122.3323569,5hbWDgmaKBV4Ep8tdfrNAg,2021-08,0.77288933,image_454,34
image_455,47.6189281,-122.3563478,Da1hpxoa1al06_EQAa1NgQ,2021-12,1.55375698,image_455,15
image_456,47.6129884,-122.3221541,_spmwC2eQ9n9Aukn91nEPw,2021-11,1.52696569,image_456,103
