ImageID,Latitude,Longitude,OpenAI Score,Walkability Rating
image_4262,47.6207865,-122.338544,7,Very walkable
image_4263,47.6056246,-122.3419022,6,Moderately walkable
image_4264,47.6108711,-122.3263917,7,Very walkable
image_4265,47.6232186,-122.3579459,5,Moderately walkable
image_4266,47.6149274,-122.3532541,8,Very walkable
image_4267,47.6018937,-122.3323776,4,Slightly walkable
image_4268,47.623938,-122.3403049,5,Moderately walkable
image_4269,47.6062902,-122.3195247,3,Slightly walkable
image_4271,47.6022646,-122.3277213,8,Very walkable
image_4272,47.6081155,-122.3206294,7,Very walkable
image_4273,47.6126062,-122.3344278,7,Very walkable
image_4274,47.6051315,-122.3193399,4,Moderately walkable
image_4275,47.6037961,-122.3217526,1,Not at all walkable
image_4276,47.604949,-122.3356313,6,Moderately walkable
image_4277,47.6072529,-122.3230739,5,Moderately walkable
image_4278,47.6163874,-122.3255501,4,Slightly walkable
image_4280,47.6198566,-122.3181417,7,Very walkable
image_4282,47.6209653,-122.3417223,8,Very walkable
image_4283,47.607239,-122.3233436,8,Very walkable
image_4284,47.620702,-122.3382649,5,Moderately walkable
image_4285,47.6184476,-122.3385791,8,Very walkable
image_4286,47.6210987,-122.3396584,8,Very walkable
image_4287,47.6151264,-122.3398256,9,Extremely walkable
image_4288,47.6068121,-122.3242441,7,Very walkable
image_4291,47.6219808,-122.3419181,5,Moderately walkable
image_4292,47.6100659,-122.3307825,1,Not at all walkable
image_4294,47.5984219,-122.3177836,3,Slightly walkable
image_4297,47.611756,-122.3193643,4,Moderately walkable
image_4298,47.6207838,-122.3383213,7,Very walkable
image_4301,47.618422,-122.3306965,5,Moderately walkable
image_4302,47.6187641,-122.31829,7,Very walkable
image_4303,47.6094307,-122.3297777,4,Moderately walkable
image_4304,47.6142429,-122.3341114,7,Very walkable
image_4305,47.6169944,-122.3185685,10,Extremely walkable
image_4306,47.619814,-122.3451678,6,Moderately walkable
image_4307,47.6096881,-122.3240637,8,Very walkable
image_4308,47.6242348,-122.3272404,2,Not at all walkable
image_4309,47.6186566,-122.3437605,6,Moderately walkable
image_4310,47.6076628,-122.3268242,5,Moderately walkable
image_4312,47.6080694,-122.3223323,5,Moderately walkable
image_4314,47.6123262,-122.3388911,8,Very walkable
image_4315,47.6022875,-122.318407,5,Moderately walkable
image_4317,47.6231463,-122.3434737,1,Not at all walkable
image_4318,47.5971267,-122.3329237,5,Moderately walkable
image_4319,47.6101755,-122.3460285,8,Very walkable
image_4321,47.6102921,-122.3323039,1,Not at all walkable
image_4322,47.6008837,-122.3290106,6,Moderately walkable
image_4323,47.5992747,-122.32257,2,Not at all walkable
image_4324,47.6124838,-122.3343241,8,Very walkable
image_4325,47.6072048,-122.3371376,4,Slightly walkable
image_4326,47.6209898,-122.3322176,7,Very walkable
image_4327,47.6068993,-122.329076,1,Not at all walkable
image_4328,47.6079605,-122.3286496,1,Not at all walkable
image_4329,47.6064298,-122.339365,6,Moderately walkable
image_4330,47.6168169,-122.357812,4,Moderately walkable
image_4331,47.622009,-122.3239876,8,Very walkable
image_4332,47.6146548,-122.3366148,2,Not at all walkable
image_4333,47.6073961,-122.3325137,5,Moderately walkable
image_4334,47.6151159,-122.3278581,7,Very walkable
image_4335,47.6200059,-122.3210201,5,Moderately walkable
image_4336,47.5991377,-122.3330547,8,Very walkable
image_4337,47.6157636,-122.3397738,10,Extremely walkable
image_4338,47.6160485,-122.3238266,2,Not at all walkable
image_4339,47.5983864,-122.332898,8,Very walkable
image_4340,47.6220302,-122.3560729,5,Moderately walkable
image_4342,47.6139077,-122.3515777,5,Moderately walkable
image_4343,47.6208792,-122.324025,2,Not at all walkable
image_4344,47.6173718,-122.3572444,5,Moderately walkable
image_4345,47.6169439,-122.3388628,2,Not at all walkable
image_4346,47.6023211,-122.3343314,8,Very walkable
image_4347,47.6154724,-122.3478465,4,Moderately walkable
image_4348,47.6000247,-122.3244024,5,Moderately walkable
image_4350,47.6021504,-122.334824,2,Not at all walkable
image_4351,47.6231311,-122.3310783,3,Slightly walkable
image_4352,47.6062882,-122.3422195,9,Extremely walkable
image_4353,47.6164589,-122.3497748,8,Very walkable
image_4354,47.6219453,-122.3344879,8,Very walkable
image_4355,47.6017906,-122.3270656,2,Not at all walkable
image_4356,47.6155381,-122.3499676,2,Not at all walkable
image_4357,47.6241929,-122.3329069,7,Very walkable
image_4358,47.6102905,-122.327733,7,Very walkable
image_4359,47.6085522,-122.329203,5,Moderately walkable
image_4361,47.6223495,-122.3343366,8,Very walkable
image_4362,47.6230807,-122.3199105,3,Slightly walkable
image_4363,47.6156146,-122.3346021,5,Moderately walkable
image_4364,47.6207621,-122.3435299,8,Very walkable
image_4365,47.6242258,-122.3221224,8,Very walkable
image_4366,47.6155458,-122.3322323,1,Not at all walkable
image_4367,47.6108309,-122.3472954,8,Very walkable
image_4368,47.6035409,-122.3368791,7,Very walkable
image_4369,47.5991921,-122.3196351,5,Moderately walkable
image_4370,47.6085305,-122.327323,2,Not at all walkable
image_4371,47.6066441,-122.3212874,5,Moderately walkable
image_4372,47.6073252,-122.3400497,2,Not at all walkable
image_4373,47.6183412,-122.3551566,8,Very walkable
image_4374,47.6200026,-122.3552993,1,Not at all walkable
image_4375,47.6156631,-122.3473647,5,Moderately walkable
image_4376,47.6054225,-122.324769,5,Moderately walkable
image_4377,47.6080008,-122.3422322,1,Not at all walkable
image_4378,47.618543,-122.3304979,5,Moderately walkable
image_4379,47.6184181,-122.3258441,7,Very walkable
image_4380,47.5991658,-122.3336578,5,Moderately walkable
image_4381,47.614007,-122.3180418,9,Extremely walkable
image_4382,47.6196979,-122.3542238,8,Very walkable
image_4383,47.5970174,-122.3251877,3,Slightly walkable
image_4384,47.6094254,-122.320272,1,Not at all walkable
image_4386,47.6186308,-122.3357857,4,Moderately walkable
image_4387,47.5966624,-122.3343768,2,Not at all walkable
image_4389,47.6226338,-122.3523998,9,Extremely walkable
image_4390,47.6171487,-122.3580413,10,Extremely walkable
image_4391,47.6041876,-122.3325501,8,Very walkable
image_4392,47.6167137,-122.3201437,2,Not at all walkable
image_4393,47.6242265,-122.3267091,5,Moderately walkable
image_4394,47.6114115,-122.3225415,5,Moderately walkable
image_4395,47.6001685,-122.3193565,5,Moderately walkable
image_4396,47.6109312,-122.3235225,5,Moderately walkable
image_4397,47.6238177,-122.3566774,5,Moderately walkable
image_4398,47.614182,-122.3195313,8,Very walkable
image_4399,47.6170731,-122.3188696,1,Not at all walkable
image_4400,47.6030664,-122.3314724,6,Moderately walkable
image_4402,47.6219422,-122.3523991,7,Very walkable
image_4405,47.6067866,-122.3218185,3,Slightly walkable
image_4406,47.6231721,-122.3267036,3,Slightly walkable
image_4407,47.617531,-122.3433622,4,Moderately walkable
image_4408,47.6026669,-122.32785,5,Moderately walkable
image_4409,47.608747,-122.3244396,8,Very walkable
image_4410,47.6173968,-122.3564912,2,Not at all walkable
image_4411,47.6091033,-122.3278653,2,Not at all walkable
image_4412,47.6129082,-122.3510577,6,Moderately walkable
image_4413,47.6051489,-122.3306749,8,Very walkable
image_4414,47.5993508,-122.3271791,5,Moderately walkable
image_4415,47.6152253,-122.354922,2,Not at all walkable
image_4416,47.623274,-122.3399081,8,Very walkable
image_4417,47.6017513,-122.3287231,6,Moderately walkable
image_4418,47.6129231,-122.3236933,9,Extremely walkable
image_4421,47.6209981,-122.3232005,8,Very walkable
image_4422,47.6139504,-122.3413599,8,Very walkable
image_4423,47.6061607,-122.3298424,1,Not at all walkable
image_4425,47.6168183,-122.3327186,5,Moderately walkable
image_4426,47.6088195,-122.3200624,2,Not at all walkable
image_4427,47.6051502,-122.3180085,8,Very walkable
image_4428,47.6072261,-122.3233651,8,Very walkable
image_4429,47.6169275,-122.3561738,1,Not at all walkable
image_4430,47.62331,-122.3403689,3,Slightly walkable
image_4431,47.6117881,-122.3241844,5,Moderately walkable
image_4433,47.6197274,-122.3553534,3,Slightly walkable
image_4434,47.6234595,-122.3487982,8,Very walkable
image_4435,47.6134905,-122.35349,8,Very walkable
image_4436,47.6147283,-122.3334704,5,Moderately walkable
image_4437,47.6184494,-122.3299793,2,Not at all walkable
image_4438,47.6155957,-122.3540196,5,Moderately walkable
image_4439,47.6186235,-122.3192138,5,Moderately walkable
image_4440,47.6126479,-122.3523464,2,Not at all walkable
image_4441,47.5992018,-122.3284345,5,Moderately walkable
image_4442,47.596439,-122.326386,7,Very walkable
image_4443,47.6096323,-122.3390541,8,Very walkable
image_4445,47.608934,-122.3264113,4,Slightly walkable
image_4446,47.6082336,-122.3256618,7,Very walkable
image_4447,47.6042507,-122.3206136,5,Moderately walkable
image_4448,47.6231044,-122.3198551,8,Very walkable
image_4449,47.6119281,-122.3255296,5,Moderately walkable
image_4450,47.6023749,-122.3278495,5,Moderately walkable
image_4451,47.6140385,-122.3496002,6,Moderately walkable
image_4452,47.6184962,-122.3553275,5,Moderately walkable
image_4454,47.6154838,-122.3439685,8,Very walkable
image_4455,47.6156538,-122.3300683,1,Not at all walkable
image_4456,47.6140057,-122.3234787,8,Very walkable
image_4457,47.6141816,-122.3334164,3,Slightly walkable
image_4458,47.613918,-122.3377443,5,Moderately walkable
image_4459,47.6032517,-122.3281251,1,Not at all walkable
image_4460,47.6039936,-122.3216508,6,Moderately walkable
image_4462,47.6208851,-122.3404482,8,Very walkable
image_4463,47.600807,-122.3340895,5,Moderately walkable
image_4465,47.5985165,-122.3292026,5,Moderately walkable
image_4466,47.6219324,-122.3267055,5,Moderately walkable
image_4467,47.6071718,-122.3209231,8,Very walkable
image_4468,47.5983987,-122.3343424,8,Very walkable
image_4469,47.6162628,-122.3533566,8,Very walkable
image_4470,47.6008047,-122.3250968,2,Not at all walkable
image_4471,47.6102765,-122.3415126,1,Not at all walkable
image_4472,47.6020501,-122.3294442,5,Moderately walkable
image_4473,47.6197639,-122.3318956,7,Very walkable
image_4474,47.6177579,-122.3361204,6,Moderately walkable
image_4475,47.6111385,-122.320625,5,Moderately walkable
image_4476,47.608836,-122.326681,2,Not at all walkable
image_4477,47.6102282,-122.343341,8,Very walkable
image_4478,47.6013261,-122.3221093,8,Very walkable
image_4481,47.6106027,-122.3247002,8,Very walkable
image_4482,47.5975188,-122.3286192,2,Not at all walkable
image_4483,47.6100684,-122.3256474,7,Very walkable
image_4484,47.6033392,-122.3350184,5,Moderately walkable
image_4485,47.6069586,-122.3320367,2,Not at all walkable
image_4486,47.6133091,-122.3421947,8,Very walkable
image_4487,47.6084048,-122.3288996,7,Very walkable
image_4488,47.6124282,-122.3478922,4,Slightly walkable
image_4490,47.6211878,-122.3533265,2,Not at all walkable
image_4491,47.6105358,-122.336202,5,Moderately walkable
image_4493,47.623202,-122.333,8,Very walkable
image_4494,47.6097915,-122.3285336,7,Very walkable
image_4496,47.607813,-122.341726,1,Not at all walkable
image_4497,47.6026434,-122.3208444,8,Very walkable
image_4498,47.6184958,-122.3572053,5,Moderately walkable
image_4499,47.6227058,-122.3448255,5,Moderately walkable
image_4500,47.5978735,-122.3290358,2,Not at all walkable
image_4501,47.6105,-122.3247619,7,Very walkable
image_4502,47.6001273,-122.3317339,8,Very walkable
image_4503,47.6210843,-122.3535428,1,Not at all walkable
image_4504,47.6184249,-122.3333306,8,Very walkable
image_4505,47.6181247,-122.3426124,4,Slightly walkable
image_4506,47.6231145,-122.339642,9,Extremely walkable
image_4507,47.6230951,-122.3254326,5,Moderately walkable
image_4508,47.6171755,-122.31982,8,Very walkable
image_4509,47.6186779,-122.3207621,8,Very walkable
image_4510,47.60815,-122.3301915,6,Moderately walkable
image_4511,47.6167496,-122.3199209,8,Very walkable
image_4512,47.6151392,-122.3181598,5,Moderately walkable
image_4513,47.6149984,-122.3376397,7,Very walkable
image_4514,47.6145039,-122.350514,8,Very walkable
image_4515,47.6079036,-122.3193199,3,Slightly walkable
image_4516,47.6230695,-122.3179147,5,Moderately walkable
image_4517,47.6066016,-122.3356441,1,Not at all walkable
image_4518,47.6018095,-122.3264447,6,Moderately walkable
image_4519,47.6141745,-122.3205997,5,Moderately walkable
image_4520,47.607422,-122.3248078,7,Very walkable
image_4521,47.6220177,-122.3199379,4,Slightly walkable
image_4522,47.6184099,-122.3311922,1,Not at all walkable
image_4523,47.6017205,-122.3295241,7,Very walkable
image_4524,47.622712,-122.3384622,5,Moderately walkable
image_4525,47.6119363,-122.3236667,3,Slightly walkable
image_4526,47.6210403,-122.3550236,8,Very walkable
image_4527,47.6009546,-122.335598,1,Not at all walkable
image_4528,47.621022,-122.3195639,8,Very walkable
image_4529,47.6110962,-122.3206695,8,Very walkable
image_4530,47.6124993,-122.3472141,1,Not at all walkable
image_4532,47.6232847,-122.3353604,2,Not at all walkable
image_4533,47.6045521,-122.330006,5,Moderately walkable
image_4534,47.6163472,-122.3256237,3,Slightly walkable
image_4535,47.6241958,-122.3197936,8,Very walkable
image_4536,47.6129829,-122.329941,5,Moderately walkable
image_4537,47.5990581,-122.3224662,5,Moderately walkable
image_4538,47.6124498,-122.3278569,5,Moderately walkable
image_4539,47.5992116,-122.3317078,8,Very walkable
image_4540,47.6212095,-122.3325263,6,Moderately walkable
image_4542,47.6000557,-122.3283227,3,Slightly walkable
image_4543,47.5965954,-122.3262736,5,Moderately walkable
image_4545,47.6106104,-122.3323126,3,Slightly walkable
image_4546,47.6042157,-122.3256826,2,Not at all walkable
image_4547,47.6144215,-122.3296367,1,Not at all walkable
image_4548,47.6086202,-122.3211497,3,Slightly walkable
image_4549,47.6091694,-122.3338592,8,Very walkable
image_4550,47.6231323,-122.3230678,5,Moderately walkable
image_4551,47.6170084,-122.3326347,7,Very walkable
image_4552,47.6209372,-122.343933,8,Very walkable
image_4553,47.6113819,-122.3209268,1,Not at all walkable
image_4554,47.6116068,-122.3270323,7,Very walkable
image_4555,47.5992997,-122.3239184,3,Slightly walkable
image_4556,47.6168502,-122.3494271,5,Moderately walkable
image_4557,47.6130656,-122.3362098,1,Not at all walkable
image_4558,47.6049983,-122.3404761,10,Extremely walkable
image_4561,47.6124337,-122.3510236,2,Not at all walkable
image_4562,47.6187007,-122.3529688,5,Moderately walkable
image_4563,47.6220518,-122.3200263,8,Very walkable
image_4564,47.6117585,-122.3468207,2,Not at all walkable
image_4565,47.6129458,-122.3400801,8,Very walkable
image_4567,47.620185,-122.3498126,10,Extremely walkable
image_4568,47.6139729,-122.3209345,8,Very walkable
image_4569,47.6098108,-122.3346877,8,Very walkable
image_4570,47.6242157,-122.329147,2,Not at all walkable
image_4571,47.6001857,-122.3255028,3,Slightly walkable
image_4572,47.6172796,-122.3393818,9,Extremely walkable
image_4573,47.6027685,-122.3195137,7,Very walkable
image_4574,47.6160014,-122.3472465,8,Very walkable
image_4575,47.6185413,-122.3385904,8,Very walkable
image_4576,47.6209786,-122.3463823,5,Moderately walkable
image_4577,47.6035773,-122.3247083,7,Very walkable
image_4578,47.6122705,-122.3387951,7,Very walkable
image_4579,47.5983598,-122.3314068,8,Very walkable
image_4580,47.6209104,-122.3239301,5,Moderately walkable
image_4581,47.6049281,-122.3241714,6,Moderately walkable
image_4582,47.6037465,-122.3336522,4,Slightly walkable
image_4583,47.6145011,-122.3539639,8,Very walkable
image_4584,47.6139953,-122.3206409,7,Very walkable
image_4585,47.6061523,-122.3180191,5,Moderately walkable
image_4586,47.6172008,-122.3471603,8,Very walkable
image_4587,47.6026449,-122.3319343,3,Slightly walkable
image_4588,47.6092762,-122.325278,5,Moderately walkable
image_4589,47.6133945,-122.3475409,2,Not at all walkable
image_4592,47.6114366,-122.3278275,2,Not at all walkable
image_4593,47.6091474,-122.3210662,7,Very walkable
image_4594,47.6220485,-122.3291476,3,Slightly walkable
image_4595,47.607044,-122.3408209,1,Not at all walkable
image_4596,47.6035593,-122.3180214,4,Slightly walkable
image_4597,47.6090906,-122.3324851,5,Moderately walkable
image_4598,47.6182842,-122.3497422,1,Not at all walkable
image_4599,47.6032985,-122.3252323,2,Not at all walkable
image_4600,47.6188066,-122.3252449,7,Very walkable
image_4601,47.5970405,-122.3347287,2,Not at all walkable
image_4602,47.619829,-122.3567625,5,Moderately walkable
image_4603,47.6022613,-122.3392331,2,Not at all walkable
image_4604,47.605663,-122.3246826,5,Moderately walkable
image_4605,47.6013272,-122.3296166,3,Slightly walkable
image_4608,47.6169388,-122.3269985,5,Moderately walkable
image_4609,47.6099497,-122.3416941,4,Moderately walkable
image_4611,47.6092014,-122.3280827,3,Slightly walkable
image_4612,47.6110779,-122.3282582,8,Very walkable
image_4613,47.5979603,-122.3278127,7,Very walkable
image_4614,47.6030228,-122.335548,2,Not at all walkable
image_4615,47.6166472,-122.3381133,8,Very walkable
image_4616,47.614499,-122.3336062,8,Very walkable
image_4617,47.6151406,-122.3208265,8,Very walkable
image_4618,47.6099663,-122.3258685,8,Very walkable
