osmid,y,x,street_count,highway,ref,railway,geometry
9986243895,47.6162817,-122.3243962,3,,,,POINT (-122.3243962 47.6162817)
9986243898,47.6162914,-122.3235427,3,,,,POINT (-122.3235427 47.6162914)
9986243899,47.6163096,-122.3233537,4,,,,POINT (-122.3233537 47.6163096)
9986243904,47.6164732,-122.3233555,4,,,,POINT (-122.3233555 47.6164732)
9986243908,47.6163181,-122.3222596,4,,,,POINT (-122.3222596 47.6163181)
9986247520,47.6153267,-122.3222753,3,,,,POINT (-122.3222753 47.6153267)
9986247521,47.6153217,-122.3233271,3,,,,POINT (-122.3233271 47.6153217)
9986247525,47.6153317,-122.323523,3,,,,POINT (-122.323523 47.6153317)
9986247528,47.6151431,-122.322807,3,,,,POINT (-122.322807 47.6151431)
9986247529,47.6151432,-122.3233337,3,,,,POINT (-122.3233337 47.6151432)
9986285186,47.6176493,-122.3201625,3,,,,POINT (-122.3201625 47.6176493)
9996103613,47.6231966,-122.3252324,3,,,,POINT (-122.3252324 47.6231966)
9996103615,47.6231964,-122.3241469,3,,,,POINT (-122.3241469 47.6231964)
9996114537,47.6151351,-122.3266727,3,,,,POINT (-122.3266727 47.6151351)
9996114539,47.615123,-122.3256456,3,,,,POINT (-122.3256456 47.615123)
9996114551,47.6162807,-122.3269116,3,,,,POINT (-122.3269116 47.6162807)
9996114554,47.6153251,-122.3245995,4,,,,POINT (-122.3245995 47.6153251)
9996114556,47.6151459,-122.3243677,3,,,,POINT (-122.3243677 47.6151459)
9996114562,47.615155,-122.3222413,3,,,,POINT (-122.3222413 47.615155)
9996161617,47.6232028,-122.323944,3,,,,POINT (-122.323944 47.6232028)
9996161624,47.6231986,-122.3218927,3,,,,POINT (-122.3218927 47.6231986)
9996161626,47.6231954,-122.3221017,3,,,,POINT (-122.3221017 47.6231954)
9996161631,47.6231894,-122.3221215,3,,,,POINT (-122.3221215 47.6231894)
9996161632,47.6231944,-122.3229849,3,,,,POINT (-122.3229849 47.6231944)
9996161633,47.6231944,-122.3231582,3,,,,POINT (-122.3231582 47.6231944)
9996161639,47.6242241,-122.3231372,4,,,,POINT (-122.3231372 47.6242241)
9996161640,47.624241,-122.3239503,3,,,,POINT (-122.3239503 47.624241)
9996161643,47.623802,-122.3231454,3,,,,POINT (-122.3231454 47.623802)
9996161645,47.6237499,-122.3239471,3,,,,POINT (-122.3239471 47.6237499)
9996161648,47.6242403,-122.3241399,3,,,,POINT (-122.3241399 47.6242403)
9996161655,47.6242297,-122.3229748,4,,,,POINT (-122.3229748 47.6242297)
9996161664,47.6242107,-122.321122,3,,,,POINT (-122.321122 47.6242107)
9996161671,47.6241876,-122.3210856,3,,,,POINT (-122.3210856 47.6241876)
9996161672,47.6242009,-122.3219156,3,,,,POINT (-122.3219156 47.6242009)
9996161680,47.6238896,-122.322096,4,crossing,,,POINT (-122.322096 47.6238896)
9996172430,47.6151361,-122.3269348,3,,,,POINT (-122.3269348 47.6151361)
9996172440,47.6135293,-122.3292725,1,,,,POINT (-122.3292725 47.6135293)
10049496482,47.610946,-122.3372324,3,,,,POINT (-122.3372324 47.610946)
10049496490,47.6103802,-122.3367037,3,,,,POINT (-122.3367037 47.6103802)
10049553324,47.6067899,-122.3373961,1,,,,POINT (-122.3373961 47.6067899)
10049812517,47.5983547,-122.3214568,1,,,,POINT (-122.3214568 47.5983547)
10051043997,47.6120168,-122.325426,3,,,,POINT (-122.325426 47.6120168)
10051043999,47.612005,-122.3255107,3,,,,POINT (-122.3255107 47.612005)
10051044001,47.6119029,-122.3255101,3,,,,POINT (-122.3255101 47.6119029)
10051044002,47.6117587,-122.3256967,3,,,,POINT (-122.3256967 47.6117587)
10051044003,47.6119503,-122.3252375,3,,,,POINT (-122.3252375 47.6119503)
10051044004,47.6116547,-122.3257365,1,,,,POINT (-122.3257365 47.6116547)
10051044006,47.6117073,-122.3253286,1,,,,POINT (-122.3253286 47.6117073)
10059852680,47.6164316,-122.3395273,3,,,,POINT (-122.3395273 47.6164316)
10059852684,47.6168101,-122.3386888,3,,,,POINT (-122.3386888 47.6168101)
10059894785,47.6092897,-122.3469365,1,,,,POINT (-122.3469365 47.6092897)
10073338933,47.5973801,-122.334952,1,,,,POINT (-122.334952 47.5973801)
10081278020,47.5975421,-122.3356128,3,,,,POINT (-122.3356128 47.5975421)
10125505370,47.613371,-122.3334399,1,,,,POINT (-122.3334399 47.613371)
10125505372,47.6135727,-122.33287,3,,,,POINT (-122.33287 47.6135727)
10125505374,47.613134,-122.3339813,3,,,,POINT (-122.3339813 47.613134)
10125505375,47.6132072,-122.3337974,1,,,,POINT (-122.3337974 47.6132072)
10125505377,47.6138229,-122.3346349,1,,,,POINT (-122.3346349 47.6138229)
10125505380,47.6128334,-122.3337051,1,,,,POINT (-122.3337051 47.6128334)
10142136691,47.6163309,-122.3326647,3,,,,POINT (-122.3326647 47.6163309)
10142136692,47.6163024,-122.3327005,1,,,,POINT (-122.3327005 47.6163024)
10199231406,47.6029673,-122.3361715,1,,,,POINT (-122.3361715 47.6029673)
10199231407,47.6027286,-122.3367574,1,,,,POINT (-122.3367574 47.6027286)
10227041642,47.6149445,-122.3551471,4,crossing,,,POINT (-122.3551471 47.6149445)
10227041645,47.6149063,-122.355591,1,,,,POINT (-122.355591 47.6149063)
10248450660,47.6172917,-122.3568351,3,,,,POINT (-122.3568351 47.6172917)
10248450665,47.615216,-122.3545303,3,,,,POINT (-122.3545303 47.615216)
10248450666,47.6149914,-122.3541532,1,,,,POINT (-122.3541532 47.6149914)
10248450668,47.6150722,-122.35503,3,,,,POINT (-122.35503 47.6150722)
10248450673,47.6172174,-122.357352,1,,,,POINT (-122.357352 47.6172174)
10248450675,47.6174308,-122.3570178,3,,,,POINT (-122.3570178 47.6174308)
10248450676,47.6171124,-122.3568982,1,,,,POINT (-122.3568982 47.6171124)
10248450677,47.6171473,-122.3570077,4,crossing,,,POINT (-122.3570077 47.6171473)
10248450683,47.6174014,-122.3566661,3,,,,POINT (-122.3566661 47.6174014)
10248450684,47.6172698,-122.356481,3,,,,POINT (-122.356481 47.6172698)
10248450687,47.615904,-122.3545572,3,,,,POINT (-122.3545572 47.615904)
10248450698,47.6179199,-122.3560096,3,,,,POINT (-122.3560096 47.6179199)
10248450707,47.6177348,-122.3560798,4,crossing,,,POINT (-122.3560798 47.6177348)
10248466511,47.6161301,-122.3533263,3,,,,POINT (-122.3533263 47.6161301)
10248466526,47.6185282,-122.3582254,3,,,,POINT (-122.3582254 47.6185282)
10248466527,47.6184271,-122.3583985,3,,,,POINT (-122.3583985 47.6184271)
10248466538,47.6187604,-122.3574142,4,crossing,,,POINT (-122.3574142 47.6187604)
10248466539,47.6187823,-122.3578452,4,crossing,,,POINT (-122.3578452 47.6187823)
10248466541,47.6185682,-122.3582801,4,crossing,,,POINT (-122.3582801 47.6185682)
10248466542,47.6187023,-122.3587711,4,crossing,,,POINT (-122.3587711 47.6187023)
10271268946,47.6121511,-122.3402044,1,,,,POINT (-122.3402044 47.6121511)
10277273704,47.6242388,-122.3254226,3,,,,POINT (-122.3254226 47.6242388)
10277273706,47.6242414,-122.3252295,3,,,,POINT (-122.3252295 47.6242414)
10281842111,47.6219768,-122.329786,1,,,,POINT (-122.329786 47.6219768)
10290896619,47.609541,-122.3208112,1,,,,POINT (-122.3208112 47.609541)
10292670089,47.6191772,-122.3358823,1,,,,POINT (-122.3358823 47.6191772)
10292670090,47.6191765,-122.335668,1,,,,POINT (-122.335668 47.6191765)
10308149086,47.6057031,-122.3364355,1,,,,POINT (-122.3364355 47.6057031)
10314194165,47.6210236,-122.3581767,3,,,,POINT (-122.3581767 47.6210236)
10314194166,47.6210216,-122.3579521,4,,,,POINT (-122.3579521 47.6210216)
10314194170,47.6220372,-122.3579365,3,,,,POINT (-122.3579365 47.6220372)
10314194172,47.6221867,-122.3579667,3,,,,POINT (-122.3579667 47.6221867)
10314194174,47.6222014,-122.3581673,4,,,,POINT (-122.3581673 47.6222014)
10314194178,47.6220409,-122.3581653,4,,,,POINT (-122.3581653 47.6220409)
10314227109,47.6211227,-122.3581678,4,crossing,,,POINT (-122.3581678 47.6211227)
10314227110,47.6210241,-122.3587006,4,crossing,,,POINT (-122.3587006 47.6210241)
10314227113,47.6220447,-122.3586944,4,crossing,,,POINT (-122.3586944 47.6220447)
10314227114,47.622197,-122.3586927,4,crossing,,,POINT (-122.3586927 47.622197)
10314227115,47.6217776,-122.3581649,4,crossing,,,POINT (-122.3581649 47.6217776)
10314255937,47.623212,-122.358163,3,,,,POINT (-122.358163 47.623212)
10314255940,47.6221996,-122.357936,3,,,,POINT (-122.357936 47.6221996)
10314255941,47.6232077,-122.3579274,3,,,,POINT (-122.3579274 47.6232077)
10314255942,47.6232172,-122.3579377,3,,,,POINT (-122.3579377 47.6232172)
10314255943,47.6232217,-122.3581414,3,,,,POINT (-122.3581414 47.6232217)
10314255946,47.6233672,-122.3579231,4,,,,POINT (-122.3579231 47.6233672)
10314255947,47.6233542,-122.3581406,3,,,,POINT (-122.3581406 47.6233542)
10314255948,47.6233596,-122.3581529,3,,,,POINT (-122.3581529 47.6233596)
10314255983,47.6233624,-122.3586741,4,crossing,,,POINT (-122.3586741 47.6233624)
10314255984,47.6232202,-122.358676,4,crossing,,,POINT (-122.358676 47.6232202)
10314255985,47.6226184,-122.3581526,4,crossing,,,POINT (-122.3581526 47.6226184)
10314255986,47.6227823,-122.3581528,4,crossing,,,POINT (-122.3581528 47.6227823)
10314255987,47.6226183,-122.3579324,4,crossing,,,POINT (-122.3579324 47.6226183)
10314255988,47.6231116,-122.3579282,4,crossing,,,POINT (-122.3579282 47.6231116)
10548375442,47.6208553,-122.3568649,3,,,,POINT (-122.3568649 47.6208553)
10548375448,47.6198432,-122.3579669,3,,,,POINT (-122.3579669 47.6198432)
10548375457,47.621015,-122.3569227,3,,,,POINT (-122.3569227 47.621015)
10548375462,47.6208567,-122.3566405,3,,,,POINT (-122.3566405 47.6208567)
10548375463,47.6210165,-122.3568674,3,,,,POINT (-122.3568674 47.6210165)
10548375466,47.621021,-122.3566303,3,,,,POINT (-122.3566303 47.621021)
10548375467,47.6210169,-122.3565899,3,,,,POINT (-122.3565899 47.6210169)
10548375470,47.6208772,-122.3566094,3,,,,POINT (-122.3566094 47.6208772)
10548375472,47.6221889,-122.3568954,3,,,,POINT (-122.3568954 47.6221889)
10548375477,47.6231727,-122.3566175,3,,,,POINT (-122.3566175 47.6231727)
10548375487,47.6232114,-122.3568672,3,,,,POINT (-122.3568672 47.6232114)
10548375488,47.6231939,-122.3568446,3,,,,POINT (-122.3568446 47.6231939)
10548375489,47.623358,-122.3568918,3,,,,POINT (-122.3568918 47.623358)
10548375499,47.6232033,-122.3565851,3,,,,POINT (-122.3565851 47.6232033)
10548409417,47.6210169,-122.357402,4,crossing,,,POINT (-122.357402 47.6210169)
10548409418,47.6214504,-122.3566327,4,crossing,,,POINT (-122.3566327 47.6214504)
10548409421,47.6215997,-122.3568583,3,,,,POINT (-122.3568583 47.6215997)
10548409424,47.6203497,-122.3568713,4,crossing,,,POINT (-122.3568713 47.6203497)
10548409425,47.6198541,-122.3574123,4,crossing,,,POINT (-122.3574123 47.6198541)
10548409426,47.619863,-122.3586963,4,crossing,,,POINT (-122.3586963 47.619863)
10548409427,47.6220363,-122.3573989,4,crossing,,,POINT (-122.3573989 47.6220363)
10548409428,47.6220375,-122.3571088,4,crossing,,,POINT (-122.3571088 47.6220375)
10548409429,47.6221904,-122.3573969,4,crossing,,,POINT (-122.3573969 47.6221904)
10548409430,47.6226169,-122.3568528,4,crossing,,,POINT (-122.3568528 47.6226169)
10548409431,47.6229647,-122.3566203,4,crossing,,,POINT (-122.3566203 47.6229647)
10548409436,47.6232131,-122.3573838,4,crossing,,,POINT (-122.3573838 47.6232131)
10548409437,47.6233603,-122.3573813,4,crossing,,,POINT (-122.3573813 47.6233603)
10548409438,47.623361,-122.3575177,4,crossing,,,POINT (-122.3575177 47.623361)
10548409439,47.6238176,-122.3566153,4,crossing,,,POINT (-122.3566153 47.6238176)
10548409440,47.6236319,-122.3566163,4,crossing,,,POINT (-122.3566163 47.6236319)
10553730842,47.6210121,-122.3555485,3,,,,POINT (-122.3555485 47.6210121)
10553730844,47.6208672,-122.354783,3,,,,POINT (-122.354783 47.6208672)
10553730847,47.6208984,-122.3553398,3,,,,POINT (-122.3553398 47.6208984)
10553730852,47.6210098,-122.3553201,3,,,,POINT (-122.3553201 47.6210098)
10553730856,47.6210144,-122.3560823,4,crossing,,,POINT (-122.3560823 47.6210144)
10553730857,47.6210156,-122.3563365,4,crossing,,,POINT (-122.3563365 47.6210156)
10553730858,47.6207747,-122.355555,4,crossing,,,POINT (-122.355555 47.6207747)
10553730860,47.6202122,-122.3553344,4,crossing,,,POINT (-122.3553344 47.6202122)
10553730862,47.6198502,-122.3560953,4,crossing,,,POINT (-122.3560953 47.6198502)
10553730863,47.6196973,-122.3560969,4,crossing,,,POINT (-122.3560969 47.6196973)
10553730864,47.6195989,-122.3555745,4,crossing,,,POINT (-122.3555745 47.6195989)
10553730865,47.6192726,-122.3555745,4,crossing,,,POINT (-122.3555745 47.6192726)
10553730866,47.6184967,-122.3561122,4,crossing,,,POINT (-122.3561122 47.6184967)
10553730867,47.6181893,-122.3556588,4,crossing,,,POINT (-122.3556588 47.6181893)
10553730868,47.6181023,-122.3554777,4,crossing,,,POINT (-122.3554777 47.6181023)
10553730869,47.6196918,-122.3547939,4,crossing,,,POINT (-122.3547939 47.6196918)
10553730871,47.6198513,-122.3562993,4,crossing,,,POINT (-122.3562993 47.6198513)
10554039222,47.6220278,-122.3555814,3,,,,POINT (-122.3555814 47.6220278)
10554039225,47.6220096,-122.3555497,3,,,,POINT (-122.3555497 47.6220096)
10554039228,47.6221828,-122.3555827,3,,,,POINT (-122.3555827 47.6221828)
10554039232,47.6222006,-122.3555523,3,,,,POINT (-122.3555523 47.6222006)
10554039243,47.6232709,-122.355597,3,crossing,,,POINT (-122.355597 47.6232709)
10554039826,47.6233523,-122.3560599,4,crossing,,,POINT (-122.3560599 47.6233523)
10554039827,47.623209,-122.3560601,4,crossing,,,POINT (-122.3560601 47.623209)
10554039828,47.623201,-122.3562174,4,crossing,,,POINT (-122.3562174 47.623201)
10554039829,47.6230342,-122.3555377,4,crossing,,,POINT (-122.3555377 47.6230342)
10554039830,47.6224468,-122.3555398,4,crossing,,,POINT (-122.3555398 47.6224468)
10554039831,47.6225803,-122.3555393,4,crossing,,,POINT (-122.3555393 47.6225803)
10554039832,47.6220302,-122.3560729,4,crossing,,,POINT (-122.3560729 47.6220302)
10554039833,47.6221847,-122.3560713,4,crossing,,,POINT (-122.3560713 47.6221847)
10555544267,47.6233473,-122.3542376,3,,,,POINT (-122.3542376 47.6233473)
10555544271,47.6232834,-122.3540416,4,,,,POINT (-122.3540416 47.6232834)
10555544272,47.6233688,-122.3542151,3,,,,POINT (-122.3542151 47.6233688)
10555544275,47.6236515,-122.3542139,4,crossing,,,POINT (-122.3542139 47.6236515)
10555544276,47.6241553,-122.3542116,4,crossing,,,POINT (-122.3542116 47.6241553)
10555574731,47.6208666,-122.3540607,3,,,,POINT (-122.3540607 47.6208666)
10555574734,47.6198344,-122.354063,3,,,,POINT (-122.354063 47.6198344)
10555574738,47.6196922,-122.3540363,3,,,,POINT (-122.3540363 47.6196922)
10555574740,47.6196688,-122.3540509,3,,,,POINT (-122.3540509 47.6196688)
10555574747,47.6186838,-122.354793,4,crossing,,,POINT (-122.354793 47.6186838)
10555574748,47.6187029,-122.3540576,3,,,,POINT (-122.3540576 47.6187029)
10555574750,47.6186848,-122.3540371,3,,,,POINT (-122.3540371 47.6186848)
10555574768,47.6170277,-122.3548596,3,,,,POINT (-122.3548596 47.6170277)
10555574769,47.6169296,-122.3546945,3,,,,POINT (-122.3546945 47.6169296)
10555574776,47.6183902,-122.3540568,4,crossing,,,POINT (-122.3540568 47.6183902)
10555574782,47.6174245,-122.3543537,4,crossing,,,POINT (-122.3543537 47.6174245)
10558421697,47.6186764,-122.3527158,3,,,,POINT (-122.3527158 47.6186764)
10558421702,47.6186899,-122.3529749,3,,,,POINT (-122.3529749 47.6186899)
10558421704,47.6186794,-122.353005,3,,,,POINT (-122.353005 47.6186794)
10558494610,47.6183235,-122.3531778,3,,,,POINT (-122.3531778 47.6183235)
10558494612,47.6182225,-122.3530211,3,,,,POINT (-122.3530211 47.6182225)
10558494615,47.6185131,-122.3527689,3,,,,POINT (-122.3527689 47.6185131)
10558494618,47.6196849,-122.3529764,3,,,,POINT (-122.3529764 47.6196849)
10558494623,47.6196601,-122.3529634,3,,,,POINT (-122.3529634 47.6196601)
10558494625,47.6196999,-122.3527317,3,,,,POINT (-122.3527317 47.6196999)
10558494630,47.6198338,-122.3527436,3,,,,POINT (-122.3527436 47.6198338)
10558494631,47.6197471,-122.3527359,4,crossing,,,POINT (-122.3527359 47.6197471)
10558494635,47.6198512,-122.3529622,3,,,,POINT (-122.3529622 47.6198512)
10558494724,47.6208659,-122.3534577,4,crossing,,,POINT (-122.3534577 47.6208659)
